# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 14:21:18 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11179000 ALAMEDA C NR NILES CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11179000
#            TS   parameter     statistic     Description
#          9028       00010     00001     Temperature, water, degrees Celsius (Maximum)
#          9029       00010     00002     Temperature, water, degrees Celsius (Minimum)
#          9030       00010     00008     Temperature, water, degrees Celsius (Median)
#          9031       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#          9032       00060     00003     Discharge, cubic feet per second (Mean)
#          9033       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#          9034       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#          9038       80225     00003     Bedload sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9028_00010_00001	9028_00010_00001_cd	9029_00010_00002	9029_00010_00002_cd	9030_00010_00008	9030_00010_00008_cd	9031_00010_00011	9031_00010_00011_cd	9032_00060_00003	9032_00060_00003_cd	9033_80154_00003	9033_80154_00003_cd	9034_80155_00003	9034_80155_00003_cd	9038_80225_00003	9038_80225_00003_cd
USGS	11179000	2013-08-05	24.0	A	19.5	A	21.2	A			26	A						
USGS	11179000	2013-08-06	23.3	A	19.4	A	20.9	A			23	A						
USGS	11179000	2013-08-07	23.8	A	19.1	A	20.7	A			21	A						
USGS	11179000	2013-08-08	24.3	A	19.6	A	21.1	A			18	A						
USGS	11179000	2013-08-09	24.0	A	19.0	A	21.1	A			16	A						
USGS	11179000	2013-08-10	23.9	A	19.1	A	20.9	A			16	A						
USGS	11179000	2013-08-11	24.9	A	19.5	A	21.3	A			15	A						
USGS	11179000	2013-08-12	25.1	A	18.5	A	21.4	A			14	A						
USGS	11179000	2013-08-13	25.6	A	18.5	A	21.4	A			13	A						
USGS	11179000	2013-08-14	25.1	A	18.5	A	21.5	A			11	A						
USGS	11179000	2013-08-15	26.7	A	20.6	A	22.5	A			11	A						
USGS	11179000	2013-08-16	26.5	A	21.0	A	23.0	A			12	A						
USGS	11179000	2013-08-17	23.4	A	19.8	A	21.6	A			11	A						
USGS	11179000	2013-08-18	26.1	A	18.6	A	20.9	A			12	A						
USGS	11179000	2013-08-19	26.7	A	21.0	A	23.4	A			14	A:e						
USGS	11179000	2013-08-20	26.1	A	21.2	A	23.6	A			14	A						
USGS	11179000	2013-08-21	25.1	A	20.5	A	22.5	A			14	A						
USGS	11179000	2013-08-22	24.3	A	19.8	A	21.6	A			12	A						
USGS	11179000	2013-08-23	23.9	A	19.3	A	21.0	A			10	A						
USGS	11179000	2013-08-24	24.1	A	18.5	A	20.9	A			9.5	A						
USGS	11179000	2013-08-25	25.0	A	20.6	A	21.8	A			18	A						
USGS	11179000	2013-08-26	24.5	A	20.8	A	22.3	A			18	A						
USGS	11179000	2013-08-27	24.6	A	19.4	A	21.5	A			8.6	A						
USGS	11179000	2013-08-28	25.6	A	20.3	A	22.0	A			6.2	A						
USGS	11179000	2013-08-29	25.8	A	20.9	A	22.8	A			7.4	A						
USGS	11179000	2013-08-30	25.0	A	20.4	A	22.8	A			13	A						
USGS	11179000	2013-08-31	24.3	A	20.5	A	22.4	A			15	A						
USGS	11179000	2013-09-01	24.4	A	20.7	A	22.1	A			12	A						
USGS	11179000	2013-09-02	23.8	A	20.9	A	22.1	A			13	A						
USGS	11179000	2013-09-03	24.1	A	20.5	A	21.8	A			14	A						
USGS	11179000	2013-09-04	24.5	A	20.2	A	21.6	A			8.6	A						
USGS	11179000	2013-09-05	23.8	A	19.7	A	21.5	A			13	A						
USGS	11179000	2013-09-06	23.6	A	18.8	A	20.9	A			17	A						
USGS	11179000	2013-09-07	24.2	A	19.2	A	21.5	A			14	A						
USGS	11179000	2013-09-08	24.6	A	19.9	A	21.8	A			19	A						
USGS	11179000	2013-09-09	24.6	A	20.3	A	22.2	A			18	A						
USGS	11179000	2013-09-10	24.3	A	20.1	A	22.0	A			6.1	A						
USGS	11179000	2013-09-11	22.9	A	19.6	A	21.3	A			3.8	A						
USGS	11179000	2013-09-12	23.9	A	20.0	A	21.0	A			4.1	A						
USGS	11179000	2013-09-13	23.1	A	19.5	A	21.1	A			8.4	A						
USGS	11179000	2013-09-14	21.2	A	18.8	A	19.6	A			13	A						
USGS	11179000	2013-09-15	22.2	A	18.5	A	19.2	A			14	A						
USGS	11179000	2013-09-16	23.1	A	19.8	A	20.6	A			13	A						
USGS	11179000	2013-09-17	22.3	A	18.7	A	20.2	A			8.0	A						
USGS	11179000	2013-09-18	21.8	A	17.1	A	19.3	A			7.0	A						
USGS	11179000	2013-09-19	21.9	A	16.6	A	19.1	A			6.2	A						
USGS	11179000	2013-09-20	20.0	A	17.3	A	19.0	A			8.8	A						
USGS	11179000	2013-09-21	19.3	A	18.7	A	18.9	A			61	A						
USGS	11179000	2013-09-22	20.1	A	17.6	A	18.8	A			100	A						
USGS	11179000	2013-09-23	21.8	A	17.0	A	18.7	A			39	A						
USGS	11179000	2013-09-24	21.4	A	18.1	A	19.5	A			20	A						
USGS	11179000	2013-09-25	20.0	A	16.3	A	18.1	A			15	A						
USGS	11179000	2013-09-26	19.3	A	15.0	A	17.3	A			16	A						
USGS	11179000	2013-09-27	19.3	A	14.5	A	16.9	A			15	A						
USGS	11179000	2013-09-28	19.7	A	14.6	A	16.8	A			13	A						
USGS	11179000	2013-09-29	20.4	A	16.9	A	18.0	A			26	A						
USGS	11179000	2013-09-30	20.3	A	18.0	A	18.7	A			25	A						
USGS	11179000	2013-10-01	20.4	A	17.3	A	18.5	A			14	A	9	A	0.33	A	0.00	A:e
USGS	11179000	2013-10-02	19.7	A	15.6	A	17.4	A			15	A	9	A	0.36	A	0.00	A:e
USGS	11179000	2013-10-03	18.4	A	14.7	A	16.6	A			18	A	9	A	0.45	A	0.00	A:e
USGS	11179000	2013-10-04	18.8	A	15.0	A	16.3	A			20	A	9	A	0.48	A	0.00	A:e
USGS	11179000	2013-10-05	18.9	A	14.6	A	16.5	A			16	A	9	A	0.40	A	0.00	A:e
USGS	11179000	2013-10-06	18.7	A	14.1	A	16.4	A			15	A	9	A	0.35	A	0.00	A:e
USGS	11179000	2013-10-07	18.9	A	14.7	A	16.7	A			13	A	9	A	0.32	A	0.00	A:e
USGS	11179000	2013-10-08	18.1	A	14.5	A	16.3	A			13	A	9	A	0.31	A	0.00	A:e
USGS	11179000	2013-10-09	17.9	A	14.3	A	15.7	A			11	A	9	A	0.27	A	0.00	A:e
USGS	11179000	2013-10-10	17.4	A	14.1	A	15.4	A			23	A	11	A	0.67	A	0.00	A:e
USGS	11179000	2013-10-11	17.7	A	13.8	A	15.5	A			13	A	9	A	0.31	A	0.00	A:e
USGS	11179000	2013-10-12	16.9	A	13.4	A	15.2	A			23	A	9	A	0.59	A	0.00	A:e
USGS	11179000	2013-10-13	16.9	A	14.0	A	15.0	A			29	A	14	A	1.1	A	0.00	A:e
USGS	11179000	2013-10-14	16.8	A	13.7	A	15.2	A			27	A	12	A	0.87	A	0.00	A:e
USGS	11179000	2013-10-15	17.2	A	13.0	A	15.0	A			14	A	9	A	0.34	A	0.00	A:e
USGS	11179000	2013-10-16	17.1	A	12.8	A	14.8	A			14	A	9	A	0.33	A	0.00	A:e
USGS	11179000	2013-10-17	16.9	A	13.0	A	15.1	A			17	A	9	A	0.40	A	0.00	A:e
USGS	11179000	2013-10-18	16.7	A	13.1	A	14.7	A			18	A	9	A	0.45	A	0.00	A:e
USGS	11179000	2013-10-19	16.8	A	13.8	A	14.9	A			25	A	10	A	0.67	A	0.00	A:e
USGS	11179000	2013-10-20	16.8	A	14.0	A	15.3	A			25	A	11	A	0.74	A	0.00	A:e
USGS	11179000	2013-10-21	16.9	A	14.6	A	15.2	A			23	A	9	A	0.58	A	0.00	A:e
USGS	11179000	2013-10-22	17.4	A	13.7	A	15.1	A			14	A	8	A	0.29	A	0.00	A:e
USGS	11179000	2013-10-23	17.3	A	14.0	A	15.2	A			14	A	7	A	0.26	A	0.00	A:e
USGS	11179000	2013-10-24	15.7	A	13.9	A	14.7	A			14	A	8	A	0.29	A	0.00	A:e
USGS	11179000	2013-10-25	16.6	A	13.3	A	14.5	A			15	A	9	A	0.38	A	0.00	A:e
USGS	11179000	2013-10-26	16.4	A	13.3	A	14.7	A			21	A	11	A	0.66	A	0.00	A:e
USGS	11179000	2013-10-27	15.6	A	14.1	A	14.4	A			29	A	16	A	1.2	A	0.00	A:e
USGS	11179000	2013-10-28	15.3	A	13.7	A	14.4	A			29	A	15	A	1.2	A	0.00	A:e
USGS	11179000	2013-10-29	16.2	A	14.0	A	14.5	A			18	A	11	A	0.54	A	0.00	A:e
USGS	11179000	2013-10-30	15.2	A	12.0	A	13.7	A			16	A	9	A	0.38	A	0.00	A:e
USGS	11179000	2013-10-31	15.1	A	11.9	A	13.4	A			18	A	8	A	0.39	A	0.00	A:e
USGS	11179000	2013-11-01	15.1	A	12.1	A	13.5	A			21	A	8	A	0.44	A	0.00	A:e
USGS	11179000	2013-11-02	14.4	A	12.2	A	13.3	A			29	A	13	A	1.0	A	0.00	A:e
USGS	11179000	2013-11-03	13.7	A	11.9	A	13.1	A			29	A	13	A	0.99	A	0.00	A:e
USGS	11179000	2013-11-04	13.0	A	10.9	A	12.1	A			27	A	10	A	0.72	A	0.00	A:e
USGS	11179000	2013-11-05	13.5	A	10.3	A	11.8	A			17	A	8	A	0.35	A	0.00	A:e
USGS	11179000	2013-11-06	13.7	A	10.8	A	12.2	A			16	A	7	A	0.30	A	0.00	A:e
USGS	11179000	2013-11-07	14.7	A	11.9	A	12.8	A			16	A	6	A	0.26	A	0.00	A:e
USGS	11179000	2013-11-08	14.5	A	11.4	A	12.8	A			16	A	6	A	0.24	A	0.00	A:e
USGS	11179000	2013-11-09	14.6	A	11.6	A	12.8	A			16	A	7	A	0.30	A	0.00	A:e
USGS	11179000	2013-11-10	13.6	A	11.7	A	12.5	A			28	A	12	A	0.87	A	0.00	A:e
USGS	11179000	2013-11-11	13.7	A	12.1	A	12.9	A			25	A	10	A	0.68	A	0.00	A:e
USGS	11179000	2013-11-12	15.7	A	13.5	A	14.0	A			21	A	8	A	0.47	A	0.00	A:e
USGS	11179000	2013-11-13	14.6	A	12.3	A	13.3	A			19	A	7	A	0.37	A	0.00	A:e
USGS	11179000	2013-11-14	15.0	A	12.6	A	13.5	A			18	A	7	A	0.33	A	0.00	A:e
USGS	11179000	2013-11-15	14.2	A	12.0	A	12.8	A			19	A	6	A	0.34	A	0.00	A:e
USGS	11179000	2013-11-16	12.8	A	10.9	A	11.9	A			27	A	11	A	0.76	A	0.00	A:e
USGS	11179000	2013-11-17	13.6	A	12.1	A	12.7	A			27	A	11	A	0.77	A	0.00	A:e
USGS	11179000	2013-11-18	12.4	A	11.1	A	11.9	A			26	A	10	A	0.72	A	0.00	A:e
USGS	11179000	2013-11-19	13.5	A	11.8	A	12.8	A			17	A	10	A	0.47	A	0.00	A:e
USGS	11179000	2013-11-20	15.1	A	13.4	A	14.4	A			277	A	310	A	515	A	50	A:e
USGS	11179000	2013-11-21	14.8	A	12.7	A	14.0	A			211	A	242	A	170	A	0.35	A:e
USGS	11179000	2013-11-22	12.7	A	11.3	A	11.8	A			60	A	45	A	8.3	A	0.00	A:e
USGS	11179000	2013-11-23	11.8	A	9.9	A	10.9	A			31	A	17	A	1.4	A	0.00	A:e
USGS	11179000	2013-11-24	11.1	A	9.2	A	10.4	A			30	A	14	A	1.1	A	0.00	A:e
USGS	11179000	2013-11-25	11.0	A	9.0	A	10.2	A			28	A	11	A	0.87	A	0.00	A:e
USGS	11179000	2013-11-26	11.4	A	9.7	A	10.7	A			20	A	9	A	0.46	A	0.00	A:e
USGS	11179000	2013-11-27	12.3	A	10.2	A	11.2	A			20	A	10	A	0.53	A	0.00	A:e
USGS	11179000	2013-11-28	11.6	A	10.4	A	10.9	A			27	A	14	A	1.1	A	0.00	A:e
USGS	11179000	2013-11-29	11.3	A	9.5	A	10.5	A			28	A	16	A	1.2	A	0.00	A:e
USGS	11179000	2013-11-30	11.2	A	9.4	A	10.2	A			27	A	13	A	0.93	A	0.00	A:e
USGS	11179000	2013-12-01	11.1	A	9.3	A	10.3	A			26	A	13	A	0.95	A	0.00	A:e
USGS	11179000	2013-12-02	11.1	A	9.2	A	10.2	A			24	A	14	A	0.89	A	0.00	A:e
USGS	11179000	2013-12-03	11.9	A	9.4	A	11.2	A			13	A	11	A	0.39	A	0.00	A:e
USGS	11179000	2013-12-04	9.4	A	6.4	A	7.9	A			13	A	11	A	0.40	A	0.00	A:e
USGS	11179000	2013-12-05	7.6	A	4.4	A	5.6	A			11	A	11	A	0.33	A	0.00	A:e
USGS	11179000	2013-12-06	7.1	A	4.0	A	5.2	A			15	A	12	A	0.47	A	0.00	A:e
USGS	11179000	2013-12-07	8.3	A	7.1	A	7.9	A			238	A	205	A	265	A	22	A:e
USGS	11179000	2013-12-08	7.3	A	5.5	A	6.5	A			39	A	24	A	2.9	A	0.00	A:e
USGS	11179000	2013-12-09	6.3	A	4.5	A	5.3	A			21	A	17	A	0.95	A	0.00	A:e
USGS	11179000	2013-12-10	6.7	A	4.1	A	5.0	A			16	A	14	A	0.60	A	0.00	A:e
USGS	11179000	2013-12-11	7.0	A	4.1	A	5.4	A			14	A	11	A	0.41	A	0.00	A:e
USGS	11179000	2013-12-12	7.1	A	4.2	A	5.4	A			13	A	10	A	0.35	A	0.00	A:e
USGS	11179000	2013-12-13	7.6	A	4.4	A	5.4	A			12	A	10	A	0.33	A	0.00	A:e
USGS	11179000	2013-12-14	7.2	A	4.4	A	5.5	A			13	A	10	A	0.35	A	0.00	A:e
USGS	11179000	2013-12-15	7.1	A	4.4	A	5.7	A			17	A	10	A	0.47	A	0.00	A:e
USGS	11179000	2013-12-16	7.4	A	5.2	A	6.1	A			35	A	10	A	0.94	A	0.00	A:e
USGS	11179000	2013-12-17	8.4	A	6.4	A	7.4	A			40	A	10	A	1.1	A	0.00	A:e
USGS	11179000	2013-12-18	8.9	A	7.4	A	8.4	A			29	A	10	A	0.83	A	0.00	A:e
USGS	11179000	2013-12-19	9.6	A	7.4	A	8.7	A			19	A	10	A	0.55	A	0.00	A:e
USGS	11179000	2013-12-20	7.9	A	5.6	A	6.6	A			15	A	7	A	0.29	A	0.00	A:e
USGS	11179000	2013-12-21	8.2	A	5.1	A	6.6	A			13	A	7	A	0.25	A	0.00	A:e
USGS	11179000	2013-12-22	8.3	A	5.8	A	6.8	A			16	A	8	A	0.33	A	0.00	A:e
USGS	11179000	2013-12-23	8.3	A	6.3	A	6.9	A			19	A	7	A	0.35	A	0.00	A:e
USGS	11179000	2013-12-24	8.7	A	6.6	A	7.1	A			21	A	6	A	0.32	A	0.00	A:e
USGS	11179000	2013-12-25	8.6	A	6.7	A	7.4	A			19	A	4	A	0.23	A	0.00	A:e
USGS	11179000	2013-12-26	8.9	A	6.6	A	7.4	A			16	A	3	A	0.14	A	0.00	A:e
USGS	11179000	2013-12-27	8.3	A	6.2	A	7.3	A			14	A	3	A	0.11	A	0.00	A:e
USGS	11179000	2013-12-28	8.8	A	6.0	A	7.1	A			12	A	3	A	0.11	A	0.00	A:e
USGS	11179000	2013-12-29	9.1	A	5.8	A	7.1	A			12	A	6	A	0.19	A	0.00	A:e
USGS	11179000	2013-12-30	8.2	A	5.4	A	6.8	A			11	A	9	A	0.28	A	0.00	A:e
USGS	11179000	2013-12-31	8.1	A	5.5	A	6.6	A			15	A	13	A	0.53	A	0.00	A:e
USGS	11179000	2014-01-01	7.5	A	5.6	A	6.5	A			17	A	12	A	0.54	A	0.00	A:e
USGS	11179000	2014-01-02	8.5	A	5.9	A	6.9	A			17	A	8	A	0.38	A	0.00	A:e
USGS	11179000	2014-01-03	8.5	A	6.6	A	7.3	A			17	A	5	A	0.25	A	0.00	A:e
USGS	11179000	2014-01-04	9.0	A	6.3	A	7.3	A			17	A	4	A	0.20	A	0.00	A:e
USGS	11179000	2014-01-05	8.5	A	5.8	A	7.1	A			17	A	4	A	0.17	A	0.00	A:e
USGS	11179000	2014-01-06	8.4	A	6.1	A	7.0	A			17	A	3	A	0.14	A	0.00	A:e
USGS	11179000	2014-01-07	9.7	A	7.4	A	8.2	A			17	A	4	A	0.19	A	0.00	A:e
USGS	11179000	2014-01-08	10.3	A	8.6	A	9.7	A			17	A	6	A	0.25	A	0.00	A:e
USGS	11179000	2014-01-09	12.2	A	10.0	A	10.3	A			17	A	5	A	0.23	A	0.00	A:e
USGS	11179000	2014-01-10	10.5	A	8.4	A	9.3	A			17	A	4	A	0.19	A	0.00	A:e
USGS	11179000	2014-01-11	9.9	A	8.2	A	9.0	A			16	A	4	A	0.17	A	0.00	A:e
USGS	11179000	2014-01-12									14	A	4	A	0.15	A	0.00	A:e
USGS	11179000	2014-01-13									9.4	A	4	A	0.10	A	0.00	A:e
USGS	11179000	2014-01-14									9.3	A	4	A	0.10	A	0.00	A:e
USGS	11179000	2014-01-15									10	A	4	A	0.11	A	0.00	A:e
USGS	11179000	2014-01-16									8.0	A	4	A	0.10	A	0.00	A:e
USGS	11179000	2014-01-17									8.2	A	5	A	0.11	A	0.00	A:e
USGS	11179000	2014-01-18									8.4	A	5	A	0.11	A	0.00	A:e
USGS	11179000	2014-01-19									8.5	A	5	A	0.11	A	0.00	A:e
USGS	11179000	2014-01-20									8.3	A	5	A	0.11	A	0.00	A:e
USGS	11179000	2014-01-21									8.4	A	6	A	0.14	A	0.00	A:e
USGS	11179000	2014-01-22									8.1	A	12	A	0.26	A	0.00	A:e
USGS	11179000	2014-01-23	8.9	A	5.7	A	6.9	A			7.8	A	20	A	0.42	A	0.00	A:e
USGS	11179000	2014-01-24	9.0	A	6.1	A	7.3	A			8.6	A	19	A	0.44	A	0.00	A:e
USGS	11179000	2014-01-25	10.2	A	7.0	A	7.9	A			10	A	18	A	0.47	A	0.00	A:e
USGS	11179000	2014-01-26	10.4	A	7.4	A	8.6	A			16	A	14	A	0.62	A	0.00	A:e
USGS	11179000	2014-01-27	11.0	A	8.2	A	9.3	A			27	A	11	A	0.76	A	0.00	A:e
USGS	11179000	2014-01-28	13.0	A	10.3	A	11.3	A			29	A	9	A	0.69	A	0.00	A:e
USGS	11179000	2014-01-29	13.6	A	12.4	A	12.9	A			30	A	7	A	0.58	A	0.00	A:e
USGS	11179000	2014-01-30	13.8	A	12.0	A	12.7	A			32	A	5	A	0.46	A	0.00	A:e
USGS	11179000	2014-01-31	12.8	A	10.5	A	11.6	A			33	A	5	A	0.44	A	0.00	A:e
USGS	11179000	2014-02-01	11.1	A	8.4	A	9.8	A			32	A	5	A	0.43	A	0.00	A:e
USGS	11179000	2014-02-02	10.2	A	8.7	A	9.4	A			77	A	51	A	35	A	0.01	A:e
USGS	11179000	2014-02-03	10.6	A	8.8	A	9.7	A			101	A	71	A	25	A	0.00	A:e
USGS	11179000	2014-02-04	11.0	A	8.1	A	9.4	A			43	A	19	A	2.3	A	0.00	A:e
USGS	11179000	2014-02-05	11.2	A	8.8	A	10.0	A			35	A	8	A	0.74	A	0.00	A:e
USGS	11179000	2014-02-06	10.6	A	10.0	A	10.5	A			183	A	126	A	91	A	0.31	A:e
USGS	11179000	2014-02-07	11.2	A	10.4	A	10.6	A			70	A	104	A	24	A	0.00	A:e
USGS	11179000	2014-02-08	13.5	A	11.0	A	11.8	A			147	A	140	A	82	A	0.13	A:e
USGS	11179000	2014-02-09	14.0	A	12.9	A	13.3	A			483	A	417	A	634	A	56	A:e
USGS	11179000	2014-02-10	14.3	A	13.2	A	13.7	A			175	A	134	A	81	A	0.01	A:e
USGS	11179000	2014-02-11	14.6	A	12.4	A	13.1	A			44	A	27	A	3.3	A	0.00	A:e
USGS	11179000	2014-02-12	13.9	A	11.4	A	12.8	A			27	A	18	A	1.3	A	0.00	A:e
USGS	11179000	2014-02-13	15.4	A	12.3	A	13.3	A			21	A	14	A	0.78	A	0.00	A:e
USGS	11179000	2014-02-14	14.9	A	13.5	A	13.9	A			20	A	10	A	0.53	A	0.00	A:e
USGS	11179000	2014-02-15	13.5	A	12.1	A	13.1	A			16	A	9	A	0.42	A	0.00	A:e
USGS	11179000	2014-02-16	15.5	A	12.2	A	13.2	A			16	A	10	A	0.42	A	0.00	A:e
USGS	11179000	2014-02-17	13.6	A	10.6	A	12.2	A			16	A	9	A	0.38	A	0.00	A:e
USGS	11179000	2014-02-18	13.5	A	10.1	A	11.7	A			13	A	8	A	0.29	A	0.00	A:e
USGS	11179000	2014-02-19	14.9	A	12.0	A	12.7	A			22	A	11	A	0.75	A	0.00	A:e
USGS	11179000	2014-02-20	13.8	A	10.7	A	12.5	A			31	A	16	A	1.4	A	0.00	A:e
USGS	11179000	2014-02-21	14.5	A	10.8	A	12.4	A			37	A	20	A	2.0	A	0.00	A:e
USGS	11179000	2014-02-22	15.0	A	11.5	A	13.0	A			45	A	27	A	3.3	A	0.00	A:e
USGS	11179000	2014-02-23	15.7	A	11.9	A	13.3	A			47	A	23	A	2.9	A	0.00	A:e
USGS	11179000	2014-02-24	15.7	A	11.8	A	13.6	A			48	A	19	A	2.5	A	0.00	A:e
USGS	11179000	2014-02-25	15.8	A	12.7	A	14.1	A			47	A	12	A	1.6	A	0.00	A:e
USGS	11179000	2014-02-26	14.7	A	13.8	A	14.3	A			56	A	28	A	14	A	0.00	A:e
USGS	11179000	2014-02-27	15.0	A	13.4	A	14.3	A			161	A	131	A	79	A	0.00	A:e
USGS	11179000	2014-02-28	14.1	A	13.0	A	13.5	A			499	A	398	A	900	A	44	A:e
USGS	11179000	2014-03-01	14.5	A	12.8	A	13.6	A			97	A	148	A	46	A	0.00	A:e
USGS	11179000	2014-03-02	14.2	A	12.8	A	13.5	A			49	A	40	A	5.7	A	0.00	A:e
USGS	11179000	2014-03-03	13.5	A	12.0	A	13.0	A			28	A	15	A	1.1	A	0.00	A:e
USGS	11179000	2014-03-04	15.5	A	13.0	A	13.9	A			38	A	19	A	2.3	A	0.00	A:e
USGS	11179000	2014-03-05	16.5	A	13.8	A	15.0	A			57	A	30	A	4.7	A	0.00	A:e
USGS	11179000	2014-03-06	17.1	A	15.1	A	15.8	A			129	A	117	A	57	A	0.00	A:e
USGS	11179000	2014-03-07	16.8	A	13.5	A	14.9	A			65	A	29	A	5.4	A	0.00	A:e
USGS	11179000	2014-03-08	16.8	A	13.1	A	14.8	A			52	A	20	A	2.8	A	0.00	A:e
USGS	11179000	2014-03-09	17.9	A	15.0	A	15.9	A			50	A	23	A	3.0	A	0.00	A:e
USGS	11179000	2014-03-10	18.6	A	15.6	A	16.5	A			47	A	25	A	3.2	A	0.00	A:e
USGS	11179000	2014-03-11	17.0	A	13.6	A	15.5	A			49	A	25	A	3.3	A	0.00	A:e
USGS	11179000	2014-03-12	17.3	A	13.4	A	15.0	A			48	A	21	A	2.7	A	0.00	A:e
USGS	11179000	2014-03-13	17.4	A	13.0	A	15.0	A			47	A	14	A	1.8	A	0.00	A:e
USGS	11179000	2014-03-14	17.4	A	13.5	A	15.1	A			47	A	12	A	1.5	A	0.00	A:e
USGS	11179000	2014-03-15	18.2	A	13.8	A	15.6	A			46	A	9	A	1.2	A	0.00	A:e
USGS	11179000	2014-03-16	18.6	A	14.1	A	16.1	A			46	A	9	A	1.1	A	0.00	A:e
USGS	11179000	2014-03-17	18.3	A	14.9	A	16.2	A			41	A	11	A	1.2	A	0.00	A:e
USGS	11179000	2014-03-18	17.0	A	13.0	A	15.3	A			21	A	8	A	0.45	A	0.00	A:e
USGS	11179000	2014-03-19	17.1	A	12.5	A	14.7	A			19	A	5	A	0.25	A	0.00	A:e
USGS	11179000	2014-03-20	17.3	A	13.7	A	15.3	A			18	A	4	A	0.21	A	0.00	A:e
USGS	11179000	2014-03-21	17.6	A	13.3	A	15.4	A			17	A	5	A	0.21	A	0.00	A:e
USGS	11179000	2014-03-22	18.4	A	13.4	A	15.1	A			13	A	5	A	0.17	A	0.00	A:e
USGS	11179000	2014-03-23	18.0	A	13.4	A	15.4	A			20	A	5	A	0.27	A	0.00	A:e
USGS	11179000	2014-03-24	18.4	A	13.5	A	15.6	A			18	A	5	A	0.24	A	0.00	A:e
USGS	11179000	2014-03-25	16.5	A	13.5	A	14.9	A			17	A	5	A	0.23	A	0.00	A:e
USGS	11179000	2014-03-26	16.2	A	13.9	A	14.8	A			118	A	93	A	55	A	0.00	A:e
USGS	11179000	2014-03-27	16.3	A	13.8	A	14.8	A			75	A	42	A	11	A	0.00	A:e
USGS	11179000	2014-03-28	17.5	A	13.9	A	15.0	A			24	A	6	A	0.42	A	0.00	A:e
USGS	11179000	2014-03-29	16.2	A	15.0	A	15.6	A			56	A	28	A	17	A	0.00	A:e
USGS	11179000	2014-03-30	16.5	A	13.8	A	15.1	A			81	A	50	A	13	A	0.00	A:e
USGS	11179000	2014-03-31	15.0	A	12.0	A	13.2	A			138	A	78	A	115	A	1.1	A:e
USGS	11179000	2014-04-01	13.1	A	11.3	A	12.0	A			208	A	136	A	87	A	0.01	A:e
USGS	11179000	2014-04-02	14.2	A	11.1	A	12.2	A			187	A	114	A	76	A	0.01	A:e
USGS	11179000	2014-04-03	16.4	A	11.7	A	13.3	A			38	A	26	A	3.0	A	0.00	A:e
USGS	11179000	2014-04-04	15.7	A	13.2	A	14.5	A			43	A	18	A	2.7	A	0.00	A:e
USGS	11179000	2014-04-05	17.9	A	13.2	A	14.6	A			38	A	20	A	2.4	A	0.00	A:e
USGS	11179000	2014-04-06	18.7	A	13.6	A	15.5	A			20	A	9	A	0.49	A	0.00	A:e
USGS	11179000	2014-04-07	20.6	A	15.0	A	16.8	A			17	A	8	A	0.36	A	0.00	A:e
USGS	11179000	2014-04-08	21.8	A	16.2	A	18.3	A			14	A	8	A	0.30	A	0.00	A:e
USGS	11179000	2014-04-09	21.8	A	16.4	A	18.8	A			13	A	7	A	0.27	A	0.00	A:e
USGS	11179000	2014-04-10	22.0	A	15.7	A	18.2	A			12	A	7	A	0.23	A	0.00	A:e
USGS	11179000	2014-04-11	20.3	A	16.8	A	18.3	A			12	A	5	A	0.16	A	0.00	A:e
USGS	11179000	2014-04-12	21.4	A	16.2	A	17.8	A			11	A	7	A	0.21	A	0.00	A:e
USGS	11179000	2014-04-13	22.3	A	16.1	A	17.8	A			9.8	A	12	A	0.33	A	0.00	A:e
USGS	11179000	2014-04-14	22.4	A	16.4	A	18.6	A			10	A	18	A	0.47	A	0.00	A:e
USGS	11179000	2014-04-15	22.4	A	16.6	A	18.8	A			9.9	A	23	A	0.61	A	0.00	A:e
USGS	11179000	2014-04-16	21.8	A	15.9	A	18.5	A			9.5	A	28	A	0.73	A	0.00	A:e
USGS	11179000	2014-04-17	22.0	A	16.4	A	18.6	A			8.0	A	33	A	0.71	A	0.00	A:e
USGS	11179000	2014-04-18	21.7	A	16.2	A	18.3	A			9.3	A	37	A	0.92	A	0.00	A:e
USGS	11179000	2014-04-19	21.2	A	15.6	A	17.9	A			9.4	A	41	A	1.0	A	0.00	A:e
USGS	11179000	2014-04-20	22.8	A	15.8	A	18.3	A			8.5	A	42	A	0.97	A	0.00	A:e
